holophrasting,1,0
zui,2,14
mouse gestures,1,5
microworlds,3,2
synthesis and matching,1,23
social stream,1,0
three dimensional visualization,1,3
mode errors,1,46
parallel interaction,1,3
memories,3,2
explicit semantic analysis,1,1
empirical,3,58
affordance,6,31
system response time,4,26
shoe interfaces,1,3
slider,1,0
personable computers,1,43
model,5,42
work (cscw),1,2
non-places,1,0
visual art,1,0
spatial gestures,1,2
online consumer behaviour,1,0
multi-resolution images,1,1
dialing,1,7
dcog,1,0
teaching tools,1,0
crises,1,22
handedness,1,6
modes,2,13
vision-based recognition,1,6
girls,1,0
sociometric sensors,2,2
user-centered development,1,1
malleable atoms,1,2
wizard of oz usability testing,1,8
novice user,1,1
lurkers,2,1
rich media,1,0
android os,1,0
lung disease,1,0
sensor networks,3,17
isometric device,1,12
object-oriented design,3,15
paper interface,5,3
motivation,22,167
prototype,10,17
emphatic design,1,13
user interface metaphors,1,3
ic2d,2,3
whisper,1,15
information system,1,1
personal desktop work,1,10
wrangler,1,0
design proposals,1,0
streaming media,2,19
time design,3,7
sign language,2,0
two-handed input,14,269
unconventional computer human interfaces,1,10
director,2,2
network interface,1,1
symbols,4,11
reputation systems,1,0
handwritten text input,1,2
object-presence,1,1
target tracking,1,0
projected displays,1,7
predefined event detection,1,6
interior bezels,1,3
feature selection,1,8
remarkable computing,1,12
eye pointing,4,35
filing of paper documents,1,12
the m-metric,1,11
web metrics,1,0
information communication technology,1,1
integrated user experience,1,6
accurate,1,1
eden,1,0
on-line communities,1,0
overweight,1,83
computer mediated communication (cmc),1,6
interactive concept learning,1,15
modal,1,4
health management,2,0
targeted steering motion,1,0
visual alerts,1,1
differencing,1,0
voting system,2,1
interface construction tools,1,12
information discovery,2,4
social proof,1,0
embodied interface.,1,1
large-scale integrated systems,1,0
fine-grained,1,1
users,2,8
notepals,1,1
senior citizens,7,4
solutions,1,0
domestic violence,1,0
augmented tables,1,159
media preference,1,3
factorial analysis,1,0
gestural representation,1,0
human values,6,52
home robots,1,0
expertise locating,3,46
computational construction kits,1,4
information systems performance,1,0
gesturing,3,32
dynamic macro creation,1,9
map conversion,1,0
space design,1,0
transaction costs,1,1
performance trade-offs.,1,0
large screen,1,0
physical uis,1,0
environment assessment,1,0
popular,1,0
timeline interaction,1,0
pointing ambiguities,1,1
social cyberspace,1,25
entity modeling,1,0
shape display,1,0
multiagent systems,1,11
voice,3,104
expertise location,1,23
system responsiveness,1,0
embodied interfaces,3,20
displays,4,88
social games,1,0
connected kitchens,1,0
notification,4,55
graphics,11,121
cameraphone,1,139
image labeler,1,3
office,4,8
proactive,1,1
k-12 math education,1,1
role-based interface,1,2
change management,1,0
website,5,3
intelligent interfaces,12,113
alzheimer's disease,1,8
expressive communications,1,11
continuous input,2,5
mapping optimization,1,0
domestic,6,16
knowledge structure,1,1
max/msp,1,5
task modelling,1,7
mobile banking,1,10
business goals,2,2
whyline,1,10
social communication,1,1
tabletop interfaces,4,62
work/home schedules,1,1
funology,3,75
keyboard input,2,2
active touch,1,0
ui service,1,6
design approach,3,11
prototyping,59,334
physical models,2,58
connection control,2,7
map sonification,1,0
perceptive user interface,1,4
organizational strategy,1,0
performance perception,1,0
open source software (oss),1,1
place attachment,1,4
end-user software engineering,12,127
domestic and leisure computing,1,48
children's information access,1,0
crowds,3,46
keyboard shortcuts,2,8
automated music- arranging,1,4
wizard-of-oz methods,1,2
non-numerical,1,0
area cursors,1,0
direct access,1,12
communication tools,4,2
frames,2,26
exploratory analysis,1,1
hot spots,1,1
semantic relatedness,3,8
perspective-taking,1,12
image labeling,1,242
user perception,2,29
application model,1,26
analysis methods,20,130
connectivity,3,5
audio display,1,0
cognitive mapping,1,4
verbal data,1,3
temporal categorical data,2,0
interactive visualisation,1,0
srct,1,0
software components,2,20
sustainable business model innovation,1,0
spectatorship,2,12
mediation,3,10
structural balance,1,12
balanced exchange,1,2
social catalyst,1,21
visual text analytic,1,0
physical,11,51
electronic scheduling,1,3
soundscapes,1,9
interactive narrative,3,1
the sense of shared space,1,1
sonification model,1,2
collecta,1,1
voice mail,1,17
smart bag,1,1
3-d,1,4
treatment effectiveness,1,5
browsing history,1,0
palm computing platform,1,3
self-report of strain,1,0
e-books,2,3
public information technology,1,0
academic/educational applications,1,0
e-democracy,1,0
interfaces for children,1,3
tilt dynamics,1,11
user programming,3,6
size effect,1,5
membership,1,60
dietary intake,1,0
promotion,1,0
computational topology,1,2
selective archiving,1,14
response,1,0
network delays,1,1
self-shaping,1,0
speech and voice,1,0
gaze estimation,1,0
capacitive multi-touch sensing,1,1
sketch computing,1,0
cost-benefit chart,1,0
video tracking,1,9
inferential analysis,1,0
behavioural psychology,2,0
intuitiveness,2,3
computer-mediated interactions,1,0
trauma,2,1
speech quality,1,0
transformation,3,2
meta-data,1,0
virtual word,1,3
3-d object manipulation,1,5
direct and indirect input devices,1,8
child computer interaction,2,0
participatory heuristic evaluation,1,0
mixed methods research,1,0
hedonic components,1,46
concept map,2,7
emergency response information systems (eris),1,1
speech/voice,1,2
crossing-based interfaces,2,4
formalization,2,34
viewpoint control,2,14
usability tests,1,0
zoo,1,8
log file analysis,3,92
adaptive human behavior,1,0
graphical interface specification,1,3
media bias,1,6
haptics,35,270
credibility analysis,1,0
usability problem,1,2
agent technologies,1,4
hand movements,1,0
ethnographic field studies,1,1
heuristic estimation,1,20
social networking communities,1,0
multi-scale interfaces,3,15
autonomous call agents,1,0
shared perception,1,0
multi-touch input,1,0
multi-display environments (mde),1,1
sigchi community,1,0
text categorization,2,139
physical gaming,1,9
driver interaction,3,3
eye-based interfaces,1,32
grippers,1,0
accessible computing,1,0
line charts,1,3
attentive interfaces,2,22
voip,3,4
design-orientation,1,46
timewarp,1,34
telesurgery,1,0
criteria,2,0
non-sound speech,1,0
natural language processing,8,15
advice giving,1,0
shape analysis,1,1
contextual facets,1,3
medical care,1,4
field-of-view,1,2
sonic interaction design,2,5
tactons,6,58
judging,1,0
home care systems,1,1
information filter,1,1
resonator,1,0
audio/video degradations,1,11
linguistics,1,1
targeting task,1,29
maintainability analysis,1,1
cost-efficient,1,1
design tradeoffs,1,0
groups.,1,3
classroom presentation,1,31
exergaming,4,9
home computer use,1,8
video library,1,0
representative users,1,0
workshop,4,2
entity extraction,1,4
entry error,1,6
order picking,1,0
mobile game,1,1
team,2,0
depressive affect,1,1
rendezvousing,1,4
dynamic interactive maps,2,150
surface representations,1,6
non-physical buttons,1,0
smart fashion,1,3
cross-cultural,2,5
web interface design,1,0
simple but serious,1,0
blended-user programming,1,1
interactive voice-response systems (ivrs),1,6
digest,1,0
production systems,2,7
ui adaptation,1,0
chronic pain,2,0
voice user interfaces (vui),1,0
expressive writing,1,0
addiction,1,4
product selection,1,6
squeeze film effect,1,0
cultural research methods,1,2
users' affect,1,6
epresence,1,7
consumer electronics,4,1
reuse,13,65
validation,4,5
collective expression,1,4
multiple target selection,1,0
sport,2,73
medical response,1,9
number of users,1,28
artifact analysis,1,1
ambient interfaces,1,1
graduate students,2,2
social media/computing,1,0
degree of interest,1,8
wii fit,2,0
usability prediction,1,27
three dimensional graphics,1,14
old age,1,9
professional organizations,1,0
unobtrusive,1,2
team-building,1,0
target audience description,1,0
physical-digital activity,1,0
3d virtual interface,1,2
shape manipulation,1,1
organizational planning,1,1
gui objects,1,0
index of difficulty,2,46
software visualization,6,82
direction estimation,1,0
organic user interfaces.,1,0
brute force,1,11
thumb gestures,1,0
autonomous camerawork,1,0
knot diagrams,1,2
virtual workbench,1,5
urban sex workers,1,0
product development,23,31
devices,1,8
picture in picture,1,0
trainable systems,1,0
semantic context,1,2
visible language,3,2
small screen,3,26
annoyance,1,11
coordination,25,162
collaborative interactions,1,0
robotic toys,1,1
inertial,1,0
intelligent agent,2,22
collaborative writing,5,58
textiles,1,3
biometric interfaces,1,1
curve editing,1,13
content-based indexing and retrieval,1,67
psychographics,1,0
back-of-device interaction,2,25
touch user interface,1,1
exhibit,2,0
popout effects,1,13
retrieval models,1,2
nutritional label,1,0
visual key,1,4
security cameras,1,5
time compression,1,37
grids,1,0
biometrics technology,1,20
help seeking,1,0
community informatics,2,10
active capture,2,9
startup company,1,0
corporate structure,1,1
structured editors,2,12
discussions,1,20
empathy,8,46
grief,1,0
multidisciplinary collaboration,1,6
interactive tools for information visualization,1,4
spoken dialogue summarizer,1,0
free-play,1,0
design meeting,1,1
control,11,48
localization,14,56
team decision making,1,0
inhabited tv,1,0
cholesterol,1,2
web image search,1,15
i-schools,1,1
identifier,1,2
system evolution,1,7
spoken dialog systems,4,5
interactive music,3,8
social status,1,1
consumer photography,1,48
size discrimination,1,0
stability,1,4
product interest,1,0
virtual panel,1,0
visual systems,3,10
blogs,13,63
touch-screen interaction,1,0
multi-user input,1,2
acoustic tracking,1,5
wellness,6,0
progressive image loading,1,0
sketching,23,279
hidden markov models,3,42
interactive avatar,1,4
attention,41,434
image search interfaces,1,173
accounts,1,48
visual overview,1,34
background monitoring,1,1
lexical knowledge,1,9
data type based,1,0
psychology experiments,1,0
tables,3,148
videoconferencing,17,160
tablet,6,36
query intent,1,1
concept mapping,2,0
prediction models,1,6
physical inactivity,1,0
cameraphones,3,87
digital desk,2,16
intimate computing,2,4
customer electronics,1,2
digital music collections,1,9
virtual ambients,1,2
query popularity,1,1
paper prototype,3,1
software evolution,1,2
face-work,2,42
people,1,1
consumer behavior,2,3
privacy awareness,1,2
prioritizing,1,2
category structures,1,1
skills transfer,1,0
laptop,3,9
states of understanding,1,6
hi-cites,1,4
games,49,325
video handling,1,17
public spaces,2,5
group meetings,1,0
working parents,1,1
session management,1,21
quantization,1,1
social actors,2,5
spatial audio,4,6
eyes-free,6,40
people search,1,8
document co-organization,1,2
multi-touch interface,4,7
electronic surveys,1,9
human studies,1,0
leyline,2,6
retrieval,5,203
audio/video quality,1,1
programming language design,1,9
enhanced web browsing experience,1,2
persuasion,18,188
environmental hci,1,8
bilateral servo,1,15
multimedia learning environments,1,0
rich control interfaces,1,1
invisible interfaces,1,11
pedagogy,3,1
hci professionals,2,87
pattern recognition,5,68
interactive audio,3,42
collection management,1,0
dementia,3,1
social worlds,1,0
tangible interface,41,792
consumer health,1,1
interface architecture,1,0
memory load,1,8
linguistic analysis,2,2
hand-held computers,4,62
command objects,3,46
pointing precision,1,3
marking-based interaction,1,1
business applications,1,0
conjoint analysis,1,7
one-handed,3,40
laban effort-shape analysis,1,5
audiolisation,1,2
information capture,2,29
salient summary,1,0
unconscious human behaviors,1,1
zoomable interfaces,1,3
video frame rate,2,27
travel,2,1
computational resources,1,0
bloat,2,39
interface customization,1,2
bodily interaction,1,0
shared viewing,1,1
life logging,1,0
intelligent textiles,1,0
interactive furniture,1,10
stereopsis,1,48
constraint solving,1,1
sound tour,1,7
recommendation systems,4,19
enterprise,6,20
futurism,2,0
web toolbar,1,4
secure device pairing,1,0
active badge,1,63
computer aided language learning,2,4
ethnomethodology,12,86
internet commerce,1,0
galvanic skin response,3,0
modeling behavior,1,1
browser design,2,27
situated services,1,0
electrical noise,1,0
artists/designers,1,0
multimodal feedback,2,11
designing for interspecies interaction,1,0
user interface evaluation techniques,1,12
workspace organisation,1,2
motion constraints,1,3
camera control,3,35
internet appliances,1,8
user scenarios,1,12
sharing,14,97
cosmetics,1,0
piles,2,58
quality models,1,3
emotional design,1,0
interaction science,1,0
boundary regulation,2,0
assemblies,1,0
multiple input devices,1,8
university,1,0
leadership,1,0
reading activity,1,37
flexible displays,5,40
informant,1,57
distributed access control,1,6
perceptual object grouping,1,0
forms of interaction,1,0
domain-orientation,1,30
auction,1,0
heuristic inspections,1,4
electronic marketplaces,1,5
mass participation,2,0
unconscious interaction,1,0
3d sound,4,27
webeyemapper,1,12
politics,6,2
ethnographic observations,1,7
research agenda,2,0
communication appliance,1,4
feminist standpoint theory,1,5
the future,1,0
qr reader,1,0
social acceptability,4,8
affection,1,4
intercultural communication,1,0
user-reported critcial incident technique,1,2
multi scale documents,1,64
user acceptance,3,9
structural symbolic interactionism,1,0
magic,4,67
interdisciplinarity,2,3
contextual innovation,1,0
graphical user interface design,2,0
problem state,2,1
selection process,1,2
face direction,2,1
life-logging,3,46
interactive object,1,1
evolutionary prototyping,1,0
talking browser,1,3
collaborative sketching,1,3
olympic spirit,1,0
internet security,1,0
sexuality,2,6
designing for the self,1,6
tiled layout,1,31
ngos,1,0
apis,1,3
peripheral information display,2,27
laser pointers,1,56
computer supported collaborative argumentation,1,7
abstracted presence,1,20
need for cognition,2,6
visual decomposition,1,0
audio recording,3,59
health promotion,1,7
multitouch input,2,0
